Model Name,Param Name,File Size(Bytes),Comp Ratio(BDI1B),Comp Ratio(BDI2B),Comp Ratio(BDIZV),Comp Ratio(EBDI)
InceptionV3_Imagenet_output,ConvReLU2d_13_output1,96000,1.1589706288472013,0.9980766231740914,1.0123151832778183,1.1576603804301129
InceptionV3_Imagenet_output,ConvReLU2d_13_output2,96000,1.1558692723893231,1.0000520860461481,1.009948253302386,1.1545660229860863
InceptionV3_Imagenet_output,ConvReLU2d_14_output0,128000,1.1806361830401149,0.9968459172150617,1.0288055507274478,1.179276518462472
InceptionV3_Imagenet_output,ConvReLU2d_14_output1,128000,1.1783930585283895,0.9968459172150617,1.0271018475796905,1.1770385526104046
InceptionV3_Imagenet_output,ConvReLU2d_14_output2,128000,1.1872422472733426,0.9968459172150617,1.0338181711716168,1.185867333408222
InceptionV3_Imagenet_output,ConvReLU2d_15_output0,128000,1.1735905452611697,1.0012907263269057,1.023451430033502,1.172247051066012
InceptionV3_Imagenet_output,ConvReLU2d_15_output1,128000,1.1886424287307875,1.002781150848055,1.0348796901828927,1.187264271809314
InceptionV3_Imagenet_output,ConvReLU2d_15_output2,128000,1.1777045801667188,0.999063378083047,1.0265787658598398,1.1763516556230527
InceptionV3_Imagenet_output,ConvReLU2d_16_output0,192000,1.1868344821777794,1.0010427528675705,1.0335089715441876,1.1854605120479371
InceptionV3_Imagenet_output,ConvReLU2d_16_output1,192000,1.1976468111484075,1.0030299864173022,1.0416984567807042,1.196247707386596
InceptionV3_Imagenet_output,ConvReLU2d_16_output2,192000,1.1962253482954956,1.0010427528675705,1.0406229103702545,1.1948295617635871
InceptionV3_Imagenet_output,ConvReLU2d_17_output0,192000,1.3060236087575006,1.0040265648695288,1.1227339741785805,1.3043600101563448
InceptionV3_Imagenet_output,ConvReLU2d_17_output1,192000,1.3233142819727721,1.006025674613571,1.1354882969301896,1.321606371244048
InceptionV3_Imagenet_output,ConvReLU2d_17_output2,192000,1.3135412764953076,1.0020353843745107,1.1282851388099235,1.3118584832661178
InceptionV3_Imagenet_output,ConvReLU2d_18_output0,128000,1.3165439692257845,1.0529346440176037,1.1304998708315577,1.3148534785835533
InceptionV3_Imagenet_output,ConvReLU2d_18_output1,128000,1.3328664829636492,1.0595587930963122,1.142514133591589,1.3311338426480201
InceptionV3_Imagenet_output,ConvReLU2d_18_output2,128000,1.3421851140660737,1.0620643876535014,1.1493543300016273,1.3404281777899951
InceptionV3_Imagenet_output,ConvReLU2d_19_output0,128000,1.1575840407144011,0.9961089494163423,1.011257148669614,1.1562769238065447
InceptionV3_Imagenet_output,ConvReLU2d_19_output1,128000,1.1635980177925953,0.9961089494163423,1.0158437902084165,1.162277291666903
InceptionV3_Imagenet_output,ConvReLU2d_19_output2,128000,1.158582049445657,0.9961089494163423,1.0120187104865497,1.1572726789845382
InceptionV3_Imagenet_output,ConvReLU2d_1_output0,1216614,1.4658625488766652,1.1438070487530605,1.2388623150253728,1.4637671568303046
InceptionV3_Imagenet_output,ConvReLU2d_1_output1,1216614,1.5686019658585835,1.1546362006437045,1.3114575955446457,1.5662027971217687
InceptionV3_Imagenet_output,ConvReLU2d_1_output2,1216614,1.4717747777312329,1.1337811250837628,1.2430825793632445,1.4696624611861624
InceptionV3_Imagenet_output,ConvReLU2d_20_output0,96000,1.0943709718099726,0.9961089494163423,1.7301778613830154,1.608464544666306
InceptionV3_Imagenet_output,ConvReLU2d_20_output1,96000,1.0916052994026018,0.9961089494163423,1.7434772837168753,1.6332571997294913
InceptionV3_Imagenet_output,ConvReLU2d_20_output2,96000,1.0902276985974673,0.9961089494163423,1.738071690931022,1.6247366149628084
InceptionV3_Imagenet_output,ConvReLU2d_21_output0,128000,1.1300046016788954,0.9968459172150617,0.9901459208212021,1.128758993420349
InceptionV3_Imagenet_output,ConvReLU2d_21_output1,128000,1.1407157545767876,0.9975839763073805,0.9983601155133851,1.139446433777465
InceptionV3_Imagenet_output,ConvReLU2d_21_output2,128000,1.135414853310832,0.9968459172150617,0.9942973551107757,1.134157295655092
InceptionV3_Imagenet_output,ConvReLU2d_22_output0,128000,1.2465276171602053,0.9998047256395234,1.0784827937759744,1.2450120488959027
InceptionV3_Imagenet_output,ConvReLU2d_22_output1,128000,1.2398190154819977,0.9998047256395234,1.0734574029249617,1.2383197065762757
InceptionV3_Imagenet_output,ConvReLU2d_22_output2,128000,1.2365865381131909,0.9968459172150617,1.0710333589237786,1.235095032360937
InceptionV3_Imagenet_output,ConvReLU2d_23_output0,192000,1.1867180293063726,1.0005471742359102,1.033420662761736,1.1853443286367151
InceptionV3_Imagenet_output,ConvReLU2d_23_output1,192000,1.1848578864788892,0.9995574875706068,1.0320097718425272,1.183488486413768
InceptionV3_Imagenet_output,ConvReLU2d_23_output2,192000,1.187650292659919,1.0015388226702486,1.034127555863759,1.1862744340868545
InceptionV3_Imagenet_output,ConvReLU2d_24_output0,192000,1.1568643252716861,0.9961089494163424,1.0107078442378137,1.1555588323138184
InceptionV3_Imagenet_output,ConvReLU2d_24_output1,192000,1.1705238322767375,0.9961089494163424,1.0211184038642949,1.1691873462872593
InceptionV3_Imagenet_output,ConvReLU2d_24_output2,192000,1.162870807021741,0.9961089494163424,1.0152894930096392,1.161551730265909
InceptionV3_Imagenet_output,ConvReLU2d_25_output0,128000,1.167304086134274,1.0156311989208917,1.0186672768059208,1.1659749383707092
InceptionV3_Imagenet_output,ConvReLU2d_25_output1,128000,1.1775325862594366,1.0156311989208917,1.0264480786676222,1.1761800566266374
InceptionV3_Imagenet_output,ConvReLU2d_25_output2,128000,1.184625778567528,1.0148662041625371,1.031833681308494,1.1832569146575949
InceptionV3_Imagenet_output,ConvReLU2d_26_output0,176947,1.1236923243059542,0.997710121713235,0.9852961142167269,1.1224605856883039
InceptionV3_Imagenet_output,ConvReLU2d_26_output1,176947,1.117830639141545,0.9966421021792532,0.98078649045562,1.1166117106433209
InceptionV3_Imagenet_output,ConvReLU2d_26_output2,176947,1.1289291443732954,0.9971758259722543,0.9893201066800891,1.127685904643363
InceptionV3_Imagenet_output,ConvReLU2d_27_output0,128000,1.152949309637823,0.9961089494163423,1.0077182954996127,1.1516526327746393
InceptionV3_Imagenet_output,ConvReLU2d_27_output1,128000,1.157750256084407,0.9968459172150617,1.0113839960334783,1.1564427639885528
InceptionV3_Imagenet_output,ConvReLU2d_27_output2,128000,1.1569196562231316,0.9961089494163423,1.0107500772374935,1.1556140384535083
InceptionV3_Imagenet_output,ConvReLU2d_28_output0,192000,1.1436280707083792,1.000244851604299,3.4566878808882957,3.2010937070165633
InceptionV3_Imagenet_output,ConvReLU2d_28_output1,192000,1.1512482349026085,1.000244851604299,3.5281794961318647,3.2666116560189864
InceptionV3_Imagenet_output,ConvReLU2d_28_output2,192000,1.1539943908059103,1.0037431254051568,3.5132180253701906,3.248538580625512
InceptionV3_Imagenet_output,ConvReLU2d_29_output0,44236,1.146012086846228,0.9961089494163421,1.002414670756379,1.1447309584140701
InceptionV3_Imagenet_output,ConvReLU2d_29_output1,44236,1.1574564004442678,0.9961089494163421,1.0111597367916398,1.1561495716146426
InceptionV3_Imagenet_output,ConvReLU2d_29_output2,44236,1.148377617558527,0.9961089494163421,1.0042240629459283,1.1470911977764713
InceptionV3_Imagenet_output,ConvReLU2d_2_output0,2433228,1.2287721006871137,1.051540185406113,1.474755444469236,1.4382333828255487
InceptionV3_Imagenet_output,ConvReLU2d_2_output1,2433228,1.2753236232914686,1.0547840006242475,1.4736186577659522,1.4527735538887552
InceptionV3_Imagenet_output,ConvReLU2d_2_output2,2433228,1.245294993131601,1.0550236563326625,1.4908720428557576,1.4498392830209057
InceptionV3_Imagenet_output,ConvReLU2d_30_output0,88473,1.1116969630316265,0.9961089494163422,0.9760614011129226,1.110491367445043
InceptionV3_Imagenet_output,ConvReLU2d_30_output1,88473,1.115034234972462,0.9961089494163422,0.9786330637744057,1.1138213941656852
InceptionV3_Imagenet_output,ConvReLU2d_30_output2,88473,1.114811126936311,0.9961089494163422,0.9784611980751147,1.11359877117357
InceptionV3_Imagenet_output,ConvReLU2d_31_output0,58982,1.1479037304921673,0.9961089494163422,1.0038616621343992,1.1466183715993843
InceptionV3_Imagenet_output,ConvReLU2d_31_output1,58982,1.1415443225715765,0.9961089494163422,0.9989947276220852,1.1402731581673902
InceptionV3_Imagenet_output,ConvReLU2d_31_output2,58982,1.1532576148936322,0.9961089494163422,1.0079538135294002,1.1519602448502453
InceptionV3_Imagenet_output,ConvReLU2d_32_output0,58982,1.1860804753991032,0.9961089494163422,1.0329371518793034,1.1847082494969816
InceptionV3_Imagenet_output,ConvReLU2d_32_output1,58982,1.1857013041606774,0.9961089494163422,1.0326495625313767,1.1843299549691115
InceptionV3_Imagenet_output,ConvReLU2d_32_output2,58982,1.1975694709277194,0.9961089494163422,1.0416399460427674,1.1961705477538787
InceptionV3_Imagenet_output,ConvReLU2d_33_output0,88473,1.1974743483212809,0.9961089494163422,1.0415679809228005,1.196075647240985
InceptionV3_Imagenet_output,ConvReLU2d_33_output1,88473,1.1913291634747323,0.9982449903220526,1.0369156776227186,1.1899447729367207
InceptionV3_Imagenet_output,ConvReLU2d_33_output2,88473,1.2021250027607364,0.9961089494163422,1.045084697197733,1.2007154226525616
InceptionV3_Imagenet_output,ConvReLU2d_34_output0,58982,1.1461301319032657,0.9993211133740663,1.002504985495772,1.144848739679615
InceptionV3_Imagenet_output,ConvReLU2d_34_output1,58982,1.1507529340486449,0.9993211133740663,1.0060399989748232,1.1494611900671556
InceptionV3_Imagenet_output,ConvReLU2d_34_output2,58982,1.149682826759219,0.9961089494163422,1.0052220156937894,1.1483934827499613
InceptionV3_Imagenet_output,ConvReLU2d_35_output0,58982,1.1273187647933063,1.0041783917455442,0.9880831765330244,1.126079067465772
InceptionV3_Imagenet_output,ConvReLU2d_35_output1,58982,1.1286909973570263,1.0009349766255842,0.9891372138097866,1.1274482818046254
InceptionV3_Imagenet_output,ConvReLU2d_35_output2,58982,1.1390902077998077,1.0025540609569212,0.9971147515997991,1.1378245000398564
InceptionV3_Imagenet_output,ConvReLU2d_36_output0,58982,1.171470281750739,1.0025540609569212,1.0218385892449229,1.1701316348406294
InceptionV3_Imagenet_output,ConvReLU2d_36_output1,58982,1.1696231699807311,1.0009349766255842,1.0204329214398362,1.168288738752145
InceptionV3_Imagenet_output,ConvReLU2d_36_output2,58982,1.1718404044123132,1.0025540609569212,1.022120187654878,1.1705009119689083
InceptionV3_Imagenet_output,ConvReLU2d_37_output0,58982,1.2346436219428125,1.0009349766255842,1.0695755439953312,1.233156796577822
InceptionV3_Imagenet_output,ConvReLU2d_37_output1,58982,1.2462595545066577,0.9977124459883078,1.078282128819736,1.244744637614521
InceptionV3_Imagenet_output,ConvReLU2d_37_output2,58982,1.2500398068043093,0.9993211133740663,1.0811108560936422,1.2485156912637825
InceptionV3_Imagenet_output,ConvReLU2d_38_output0,88473,1.3381089800565056,1.006881556404287,1.1463639868965492,1.3363626920498217
InceptionV3_Imagenet_output,ConvReLU2d_38_output1,88473,1.354702221064985,1.002544673471354,1.1585208713662372,1.352912383749388
InceptionV3_Imagenet_output,ConvReLU2d_38_output2,88473,1.3633209059468414,1.0057938218186573,1.1648182687669864,1.3615082373495782
InceptionV3_Imagenet_output,ConvReLU2d_39_output0,88473,1.2628888611254883,1.016778079861131,1.0907084215815936,1.2613332715368255
InceptionV3_Imagenet_output,ConvReLU2d_39_output1,88473,1.2462225885593614,1.0223606720338443,1.0782544561290153,1.2447077614807358
InceptionV3_Imagenet_output,ConvReLU2d_39_output2,88473,1.2478973441900738,1.0156688695332639,1.0795079553724125,1.2463784454089395
InceptionV3_Imagenet_output,ConvReLU2d_3_output0,746496,1.2453890433121186,1.0164442913377785,1.6387695661408417,1.5269428099068745
InceptionV3_Imagenet_output,ConvReLU2d_3_output1,746496,1.2789218964723024,1.0195971306347897,1.6079387149129845,1.5129171184499863
InceptionV3_Imagenet_output,ConvReLU2d_3_output2,746496,1.2624748275292017,1.015902048281803,1.6621794261609295,1.5569487291324866
InceptionV3_Imagenet_output,ConvReLU2d_40_output0,88473,1.166877476743553,0.9961089494163422,1.0183423785941779,1.1655492997651056
InceptionV3_Imagenet_output,ConvReLU2d_40_output1,88473,1.1661447792581066,0.9961089494163422,1.0177842984954402,1.1648182687669864
InceptionV3_Imagenet_output,ConvReLU2d_40_output2,88473,1.1685906900390088,0.9961089494163422,1.0196469486274224,1.1672586123561306
InceptionV3_Imagenet_output,ConvReLU2d_41_output0,73728,1.230286596303867,0.9961089494163422,1.0663041356020448,1.2288102400853338
InceptionV3_Imagenet_output,ConvReLU2d_41_output1,73728,1.2322451520709983,0.9973891045846239,1.0677750703312536,1.2307640943672609
InceptionV3_Imagenet_output,ConvReLU2d_41_output2,73728,1.2289843476521476,0.9961089494163422,1.0653257618449,1.2275111133310022
InceptionV3_Imagenet_output,ConvReLU2d_42_output0,73728,1.1832688025357592,0.9973891045846239,2.3358441249851483,2.0592256397723694
InceptionV3_Imagenet_output,ConvReLU2d_42_output1,73728,1.1763753238490517,0.9961089494163422,2.337806879166699,2.065535536061353
InceptionV3_Imagenet_output,ConvReLU2d_42_output2,73728,1.1853828823849784,0.9961089494163422,2.3294878731748536,2.048234693558636
InceptionV3_Imagenet_output,ConvReLU2d_43_output0,88473,1.1646821412464157,0.9961089494163422,1.0166699713498335,1.1633589543343332
InceptionV3_Imagenet_output,ConvReLU2d_43_output1,88473,1.1629803607029976,0.9971758259722542,1.0153730030378647,1.1616610355368615
InceptionV3_Imagenet_output,ConvReLU2d_43_output2,88473,1.1627376550817514,0.9961089494163422,1.0151879919311102,1.1614188802132488
InceptionV3_Imagenet_output,ConvReLU2d_44_output0,73728,1.2100914814913593,1.0004070666775216,2.6835431519657122,2.3900899185100832
InceptionV3_Imagenet_output,ConvReLU2d_44_output1,73728,1.2164304231347483,1.0034433480775773,2.6938014943641635,2.3905936520932034
InceptionV3_Imagenet_output,ConvReLU2d_44_output2,73728,1.2072604612701712,0.998672554384634,2.667703914101438,2.3719718173921427
InceptionV3_Imagenet_output,ConvReLU2d_45_output0,73728,1.2325721844561792,0.9973891045846239,2.655596877166757,2.317615993964541
InceptionV3_Imagenet_output,ConvReLU2d_45_output1,73728,1.2218709733552642,0.9978345604157642,2.5964906102253007,2.2718917794605913
InceptionV3_Imagenet_output,ConvReLU2d_45_output2,73728,1.2319182931796107,0.9961089494163422,2.623725556484759,2.2784211624187822
InceptionV3_Imagenet_output,ConvReLU2d_46_output0,73728,1.2521792297012126,0.9961089494163422,1.0827107418598074,1.2506498958894348
InceptionV3_Imagenet_output,ConvReLU2d_46_output1,73728,1.2378284109725306,0.9961089494163422,1.0719648436009135,1.2363339097626156
InceptionV3_Imagenet_output,ConvReLU2d_46_output2,73728,1.2384885930560947,0.998672554384634,1.072459920759746,1.2369924982330893
InceptionV3_Imagenet_output,ConvReLU2d_47_output0,73728,1.2205864702108724,0.998672554384634,1.0590098355710842,1.2191332889629312
InceptionV3_Imagenet_output,ConvReLU2d_47_output1,73728,1.2142042530415627,0.998672554384634,1.054202159793243,1.2127662199339562
InceptionV3_Imagenet_output,ConvReLU2d_47_output2,73728,1.2094612190495717,0.9961089494163422,1.0506249521288626,1.208034392146662
InceptionV3_Imagenet_output,ConvReLU2d_48_output0,88473,1.4070465274435953,1.0003902119020285,1.196589406325359,1.4051158015556704
InceptionV3_Imagenet_output,ConvReLU2d_48_output1,88473,1.401383987102856,1.007971646238967,1.19249164933616,1.3994687594564177
InceptionV3_Imagenet_output,ConvReLU2d_48_output2,88473,1.3908886477646205,1.0057938218186573,1.1848835184267283,1.389001980687803
InceptionV3_Imagenet_output,ConvReLU2d_49_output0,88473,1.376456536371099,1.0212392548075533,1.174393785995253,1.3746087929550674
InceptionV3_Imagenet_output,ConvReLU2d_49_output1,88473,1.4174273792425123,1.040644284562937,1.2040888214263226,1.415468079232797
InceptionV3_Imagenet_output,ConvReLU2d_49_output2,88473,1.3788410536018065,1.0212392548075533,1.1761291577255446,1.3769869070415515
InceptionV3_Imagenet_output,ConvReLU2d_4_output0,1661337,1.181619102716031,0.9993927167518437,1.5319407524141864,1.5310812878205589
InceptionV3_Imagenet_output,ConvReLU2d_4_output1,1661337,1.2080541573464085,1.0007948831094116,1.5188917829421218,1.5255691457636675
InceptionV3_Imagenet_output,ConvReLU2d_4_output2,1661337,1.1994418697165947,1.0014874811954948,1.5448773013337525,1.5522845762865085
InceptionV3_Imagenet_output,ConvReLU2d_50_output0,88473,1.1789765532317615,0.9961089494163422,1.0275451049641597,1.177620706355401
InceptionV3_Imagenet_output,ConvReLU2d_50_output1,88473,1.177232774928168,0.9961089494163422,1.0262202594614975,1.1758809335469331
InceptionV3_Imagenet_output,ConvReLU2d_50_output2,88473,1.1683456373456356,0.9961089494163422,1.0194603768746118,1.167014117957514
InceptionV3_Imagenet_output,ConvReLU2d_51_output0,73728,1.2348662806034643,0.9961089494163422,1.0697426410577286,1.2333789192376696
InceptionV3_Imagenet_output,ConvReLU2d_51_output1,73728,1.2212283840190814,0.9961089494163422,1.0594930160372475,1.219773674806432
InceptionV3_Imagenet_output,ConvReLU2d_51_output2,73728,1.2154753514596235,0.9961089494163422,1.0551601996457896,1.2140343077322067
InceptionV3_Imagenet_output,ConvReLU2d_52_output0,73728,1.2861628637220008,1.0016983003410185,2.820113890097489,2.3852957233848944
InceptionV3_Imagenet_output,ConvReLU2d_52_output1,73728,1.2548859415091205,0.998672554384634,2.8081240894678197,2.415321804579014
InceptionV3_Imagenet_output,ConvReLU2d_52_output2,73728,1.2589680212082013,0.9973891045846239,2.8258290773550003,2.419125819774666
InceptionV3_Imagenet_output,ConvReLU2d_53_output0,88473,1.2346239947515076,0.9982449903220526,1.0695608141301307,1.2331372166299526
InceptionV3_Imagenet_output,ConvReLU2d_53_output1,88473,1.2133824916402296,0.9982449903220526,1.0535826491442797,1.211946403215944
InceptionV3_Imagenet_output,ConvReLU2d_53_output2,88473,1.2264705933332984,0.9961089494163422,1.0634364080405785,1.2250033759335752
InceptionV3_Imagenet_output,ConvReLU2d_54_output0,73728,1.3045884343585146,0.9973891045846239,1.1216731990346926,1.3029284876438891
InceptionV3_Imagenet_output,ConvReLU2d_54_output1,73728,1.3009340847182855,0.9999593115514503,1.1189706950881497,1.299283418619661
InceptionV3_Imagenet_output,ConvReLU2d_54_output2,73728,1.2933261996438998,0.9973891045846239,1.1133376118388763,1.2916947712361044
InceptionV3_Imagenet_output,ConvReLU2d_55_output0,73728,1.2983881974315057,0.9961089494163422,1.1170866777019781,1.296743981532373
InceptionV3_Imagenet_output,ConvReLU2d_55_output1,73728,1.2776709123992718,0.9961089494163422,1.101716949836374,1.2760787164442595
InceptionV3_Imagenet_output,ConvReLU2d_55_output2,73728,1.2692903625658503,0.9973891045846239,1.095480074886333,1.2677189724543483
InceptionV3_Imagenet_output,ConvReLU2d_56_output0,73728,1.264452285911513,0.9973891045846239,1.0918744006782746,1.262892844754861
InceptionV3_Imagenet_output,ConvReLU2d_56_output1,73728,1.2388189482439225,0.9961089494163422,1.0727076308639143,1.2373220556583466
InceptionV3_Imagenet_output,ConvReLU2d_56_output2,73728,1.2451293526561886,0.998672554384634,1.0774359601996955,1.2436171805322158
InceptionV3_Imagenet_output,ConvReLU2d_57_output0,73728,1.2572639315503276,0.9961089494163422,1.086510174796126,1.255722159890485
InceptionV3_Imagenet_output,ConvReLU2d_57_output1,73728,1.2286592161314847,0.9961089494163422,1.065081448870767,1.227186760737447
InceptionV3_Imagenet_output,ConvReLU2d_57_output2,73728,1.2325721844561792,0.9961089494163422,1.0680206207594622,1.2310903409885472
InceptionV3_Imagenet_output,ConvReLU2d_58_output0,88473,1.1992786538487612,1.0014662839608914,1.042932776775502,1.197875737050511
InceptionV3_Imagenet_output,ConvReLU2d_58_output1,88473,1.1730192833081348,0.9982449903220526,1.0230169562099516,1.1716770959766982
InceptionV3_Imagenet_output,ConvReLU2d_58_output2,88473,1.1695719296389715,0.9961089494163422,1.020393919029998,1.1682376152620584
InceptionV3_Imagenet_output,ConvReLU2d_59_output0,88473,1.2897853833169886,1.029284953713132,3.246021515241873,2.8850245248938875
InceptionV3_Imagenet_output,ConvReLU2d_59_output1,88473,1.2978977469702497,1.0328547489621587,3.1695117963511255,2.8272938318369425
InceptionV3_Imagenet_output,ConvReLU2d_59_output2,88473,1.2939790939747047,1.0444907623360749,3.229797334307101,2.8695454692924103
InceptionV3_Imagenet_output,ConvReLU2d_5_output0,128000,1.2180919968738808,0.9961089494163423,1.0571315602291413,1.216644745674911
InceptionV3_Imagenet_output,ConvReLU2d_5_output1,128000,1.2409639284264358,0.9961089494163423,1.0743155697072384,1.2394618508409336
InceptionV3_Imagenet_output,ConvReLU2d_5_output2,128000,1.2286722180893186,0.9975839763073805,1.06509121923821,1.2271997315500585
InceptionV3_Imagenet_output,ConvReLU2d_60_output0,88473,1.2184241747985747,0.9971758259722542,1.0573817404753543,1.2169761346202794
InceptionV3_Imagenet_output,ConvReLU2d_60_output1,88473,1.2283634065808156,1.002544673471354,1.0648591542936945,1.226891659687652
InceptionV3_Imagenet_output,ConvReLU2d_60_output2,88473,1.2162962631907352,0.9971758259722542,1.055778788751434,1.2148532734477475
InceptionV3_Imagenet_output,ConvReLU2d_61_output0,88473,1.2583253011619675,0.9961089494163422,1.0873027336847119,1.2567809269057728
InceptionV3_Imagenet_output,ConvReLU2d_61_output1,88473,1.2603177939308874,0.9993164498325018,1.0887901015724415,1.2587685279404541
InceptionV3_Imagenet_output,ConvReLU2d_61_output2,88473,1.221630039381022,0.9961089494163422,1.0597953152872488,1.220174373689438
InceptionV3_Imagenet_output,ConvReLU2d_62_output0,88473,1.2738611323146052,0.9961089494163422,1.098883077190672,1.2722784115938899
InceptionV3_Imagenet_output,ConvReLU2d_62_output1,88473,1.25974786669444,0.9961089494163422,1.0883647242495786,1.258200000711265
InceptionV3_Imagenet_output,ConvReLU2d_62_output2,88473,1.2280926470715852,0.9961089494163422,1.0646556717969704,1.2266215485320424
InceptionV3_Imagenet_output,ConvReLU2d_63_output0,88473,1.4986360324641212,1.0371664604794877,1.2621905101676771,1.4964459662086567
InceptionV3_Imagenet_output,ConvReLU2d_63_output1,88473,1.5290716017581691,1.0595937632901458,1.2837108718763717,1.526791744435693
InceptionV3_Imagenet_output,ConvReLU2d_63_output2,88473,1.421042590067338,1.0394824212437637,1.2066966699125652,1.4190732896932354
InceptionV3_Imagenet_output,ConvReLU2d_64_output0,88473,1.2332575747012644,0.9971758259722542,1.0685351857444878,1.2317740837646205
InceptionV3_Imagenet_output,ConvReLU2d_64_output1,88473,1.2248528187311856,0.9971758259722542,1.0622199337373541,1.2233894671323349
InceptionV3_Imagenet_output,ConvReLU2d_64_output2,88473,1.2176253359902807,0.9961089494163422,1.0567800635038216,1.2161791928278867
InceptionV3_Imagenet_output,ConvReLU2d_65_output0,88473,1.1656568252430701,0.9961089494163422,1.0174125847982813,1.164331424001632
InceptionV3_Imagenet_output,ConvReLU2d_65_output1,88473,1.1637090858855144,0.9961089494163422,1.0159284411836493,1.1623881077582452
InceptionV3_Imagenet_output,ConvReLU2d_65_output2,88473,1.1457607028872978,0.9961089494163422,1.0022223323867054,1.144480136124401
InceptionV3_Imagenet_output,ConvReLU2d_66_output0,88473,1.270086068405984,0.9982449903220526,1.0960727303144695,1.2685127087195187
InceptionV3_Imagenet_output,ConvReLU2d_66_output1,88473,1.2554897869380683,0.9961089494163422,1.085184957978038,1.2539523607835072
InceptionV3_Imagenet_output,ConvReLU2d_66_output2,88473,1.225391602518032,0.9961089494163422,1.0626251158236506,1.2239269640182242
InceptionV3_Imagenet_output,ConvReLU2d_67_output0,88473,1.2747354900078003,0.9982449903220526,1.0995336665988116,1.2731505971851864
InceptionV3_Imagenet_output,ConvReLU2d_67_output1,88473,1.2663333130505432,0.9961089494163422,1.0932767214553454,1.2647692315942063
InceptionV3_Imagenet_output,ConvReLU2d_67_output2,88473,1.2170933584692758,0.9961089494163422,1.0563793257890177,1.2156484779139025
InceptionV3_Imagenet_output,ConvReLU2d_68_output0,88473,1.5620817925934098,1.1610777460536246,4.939090617190878,4.471417918936337
InceptionV3_Imagenet_output,ConvReLU2d_68_output1,88473,1.5883559829577847,1.1872772546361237,5.137546468401483,4.683753442067356
InceptionV3_Imagenet_output,ConvReLU2d_68_output2,88473,1.4476266855432505,1.1174660930758489,4.688781392883173,4.255402065203661
